timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-09-01 20:00:00,389.62,394.02,388.08,388.46,201.48459,1504310399999,78705.70459919999,332,89.39985,35022.6349507,84919.76768269
2017-09-02 00:00:00,388.58,394.32,373.66,378.52,916.21546,1504324799999,351390.289536,1049,280.88831,108267.6248195,85472.07085201
2017-09-02 04:00:00,378.51,379.6,347.0,363.7,1906.75794,1504339199999,694816.5411107,2006,578.99789,210695.12824829997,86052.4413042
2017-09-02 08:00:00,364.83,364.84,350.42,357.0,1296.2599300000002,1504353599999,462342.32154959993,1140,387.42379,138038.06714260002,85730.90920448
2017-09-02 12:00:00,358.25,360.28,327.09,341.72,1569.16565,1504367999999,539959.2427992,1422,457.71185,157390.58618979997,86143.67411544
2017-09-02 16:00:00,341.72,345.27,329.73,336.18,1353.9823900000001,1504382399999,458884.6373623,1146,497.58242,168710.2153917,86787.24909953
2017-09-02 20:00:00,338.08,343.15,320.08,343.14,1197.94587,1504396799999,396615.4290283,1454,258.0635,85385.6616,87519.78442451
2017-09-03 00:00:00,343.56,352.67,340.2,348.85,1014.47822,1504411199999,352245.5430068,1199,264.93191,92043.1715597,88677.17229641
2017-09-03 04:00:00,348.85,367.28,348.84,357.81,697.53237,1504425599999,249850.6617473,921,302.07121,108276.7667958,89482.14617624
2017-09-03 08:00:00,357.82,363.45,334.75,336.54,1200.0389599999999,1504439999999,418236.6508767,1242,556.0446599999999,195049.83044770002,90102.25119594
2017-09-03 12:00:00,337.69,348.22,320.08,329.34,1590.16682,1504454399999,525484.0706724,1566,860.8167199999999,284597.2072354,87426.85439791
2017-09-03 16:00:00,329.35,347.73,328.3,343.03,451.76818,1504468799999,152993.73348179998,653,173.67083,59242.4825473,87286.29234829
2017-09-03 20:00:00,343.61,347.68,337.35,341.77,299.63756,1504483199999,102891.95801789999,572,83.3822,28728.7935917,88087.12404857
2017-09-04 00:00:00,339.29,344.55,328.27,329.62,348.0023,1504497599999,116665.36866960001,666,91.24299,30726.910424,89377.41061316
2017-09-04 04:00:00,329.62,339.26,270.38,275.01,1369.08087,1504511999999,430625.4597625,1343,626.2751099999999,197272.1624702,86373.19939732
2017-09-04 08:00:00,284.51,314.27,270.0,289.93,2246.1185800000003,1504526399999,665590.6939016,1833,818.0822,245091.3270731,81585.45197554
2017-09-04 12:00:00,286.35,298.18,267.94,269.54,1435.0234699999999,1504540799999,405785.7446336,1736,658.09037,186264.88542120002,79684.14301314
2017-09-04 16:00:00,268.93,302.55,268.2,296.43,660.72272,1504555199999,182844.854472,820,418.57796,116281.11626689999,77645.428464
2017-09-04 20:00:00,299.04,312.92,282.36,283.77,678.86267,1504569599999,200934.06036270002,1005,341.89942,101374.7050093,77119.81932553
2017-09-05 00:00:00,286.81,298.74,235.55,271.12,2602.05439,1504583999999,701237.9733535,2270,891.59013,243326.0102632,76467.65630227
2017-09-05 04:00:00,269.61,297.25,268.11,296.52,1541.68659,1504598399999,435039.528468,1815,1073.40905,303805.1429778,78273.549533
2017-09-05 08:00:00,296.56,299.64,282.52,295.98,1497.65197,1504612799999,438212.44778900006,1630,936.0469800000001,274038.6596842,82339.66907171
2017-09-05 12:00:00,295.79,304.99,289.1,291.66,1281.64552,1504627199999,383154.3732846,1506,672.97194,201851.9522962,82395.01731413
2017-09-05 16:00:00,290.07,321.52,285.94,318.26,677.80125,1504641599999,206550.5383736,892,343.84892,105029.4997101,82795.45157583
2017-09-05 20:00:00,318.71,320.45,309.76,312.09,743.57952,1504655999999,233296.05656989999,886,395.1058,123907.72638010001,82323.90789166
2017-09-06 00:00:00,313.29,333.12,312.09,325.73,1625.39279,1504670399999,530724.2430838001,1959,671.32704,218225.4687106,83902.09870768
2017-09-06 04:00:00,325.55,328.06,314.76,318.53,886.1957699999999,1504684799999,283348.01007340004,1354,335.36439,107293.3905318,84204.72850972
2017-09-06 08:00:00,320.31,335.02,319.02,335.02,1046.0507400000001,1504699199999,343282.03775940003,1461,513.49475,168596.67226629998,81713.7404506
2017-09-06 12:00:00,331.73,335.24,321.01,335.0,1719.3536199999999,1504713600000,566466.2259252,2282,644.88105,212770.3295016,80860.68615988
2017-09-06 20:00:00,335.0,336.34,335.0,335.0,209.31696000000002,1504742399999,70142.34165760002,33,18.5864,6240.2407096,84763.06977404
2017-09-07 00:00:00,335.01,335.01,320.35,326.59,695.1381700000001,1504756799999,227553.3155186,303,301.51367,98501.51674610001,83648.67619775
2017-09-07 04:00:00,326.59,330.45,321.31,323.57,257.51863,1504771199999,84032.8954003,247,96.79563,31607.376614099998,82789.94761368
2017-09-07 08:00:00,323.57,332.53,320.17,329.94,470.73116,1504785599999,153691.8174362,498,166.25241,54443.3542836,83499.37238237
2017-09-07 12:00:00,329.94,338.38,327.79,337.0,963.8723,1504799999999,321679.3506356,897,300.6163,100376.724565,83667.88997676
2017-09-07 16:00:00,337.0,342.5,328.81,333.52,522.99046,1504814399999,175330.1275661,403,317.17371,106623.33337030001,82977.99261258
2017-09-07 20:00:00,334.77,338.35,329.15,334.49,193.64673,1504828799999,64848.1803956,287,138.74669,46481.8677173,82526.80962161
2017-09-08 00:00:00,334.49,335.1,326.79,330.0,380.72444,1504843199999,126163.1223411,376,151.05526,50196.9466616,83328.40527748
2017-09-08 04:00:00,329.35,331.68,324.72,329.57,297.62059,1504857599999,98022.826152,278,115.46888,38103.3734888,83054.41789877
2017-09-08 08:00:00,329.57,333.76,329.57,331.53,288.20259,1504871999999,95607.2551523,342,162.07668999999999,53813.50946089999,83657.58739132
2017-09-08 12:00:00,330.1,331.57,272.0,294.05,2343.12862,1504886399999,697143.6912601999,1138,983.55886,290650.52558829996,81146.03022719
2017-09-08 16:00:00,294.06,310.46,280.8,294.06,899.6008099999999,1504900799999,269289.7879156,560,388.04174,116023.46346039999,80515.52032124
2017-09-08 20:00:00,294.06,306.9,281.52,302.99,706.47988,1504915199999,208083.2037951,533,506.74695,149575.03073539998,79848.59094656
2017-09-09 00:00:00,300.01,302.0,286.96,292.31,794.0672099999999,1504929599999,233627.28745580002,598,493.72975999999994,145416.9970249,78513.99555734
2017-09-09 04:00:00,292.31,306.42,281.66,299.68,471.38503,1504943999999,140508.5699085,369,281.23037999999997,83539.6397035,77310.11933673
2017-09-09 08:00:00,301.0,303.0,295.0,303.0,233.06016,1504958399999,69846.1674706,187,169.09945,50754.22235330001,76783.18188361
2017-09-09 12:00:00,300.83,307.0,295.01,298.98,521.54298,1504972799999,156503.73499949998,363,282.52464,84611.73834489999,75005.35104077
2017-09-09 16:00:00,298.61,298.98,285.17,298.76,372.28872,1504987199999,109283.259656,239,295.44027,86540.826132,74889.48669241
2017-09-09 20:00:00,298.62,302.77,294.56,296.74,348.24412,1505001599999,103981.33944550001,200,233.89057999999997,69891.49101489999,74712.70835115
2017-09-10 00:00:00,296.72,299.0,281.51,290.58,564.96572,1505015999999,165673.5240655,393,300.46274,88720.21863189999,73785.45706075
2017-09-10 04:00:00,285.67,291.0,261.03,276.86,1045.20535,1505030399999,288474.9504475,694,470.8395,130349.05773439999,73438.70089159
2017-09-10 08:00:00,276.86,287.05,265.0,280.22,1134.57261,1505044799999,317473.61277520005,462,743.64242,208535.7062691,72501.59338232
2017-09-10 12:00:00,281.8,288.0,279.98,283.2,483.87900999999994,1505059199999,137485.8305944,294,230.34297,65628.93436469999,72224.95962979
2017-09-10 16:00:00,283.13,302.78,283.0,302.78,608.61377,1505073599999,178082.3393155,336,391.31108,114795.60100639999,72099.23551337
2017-09-10 20:00:00,302.78,302.78,291.87,293.5,319.21452999999997,1505087999999,94713.5150018,315,145.8044,43236.940024,72108.07698301
2017-09-11 00:00:00,293.51,304.98,285.21,301.76,2013.88975,1505102399999,603430.1832571,1044,947.77131,284241.43651190004,71651.93451822
2017-09-11 04:00:00,301.73,304.89,286.82,293.96,1475.9681,1505116799999,436466.180496,832,762.17806,226009.7916892,70327.38629319
2017-09-11 08:00:00,293.35,297.36,288.98,294.46,385.84526,1505131199999,113074.8592056,436,178.51073,52355.718756199996,69980.72781263
2017-09-11 12:00:00,293.44,300.97,292.16,299.2,552.7284900000001,1505145599999,164142.7496592,467,323.96391,96193.740056,69423.23760204
2017-09-11 16:00:00,299.2,301.99,294.77,295.56,247.92172999999997,1505159999999,74365.35236769999,436,114.4935,34325.9138621,69695.59638148
2017-09-11 20:00:00,296.17,297.74,293.38,297.3,153.29314,1505174399999,45332.491171300004,275,85.3247,25256.1512878,70010.65222023
2017-09-12 00:00:00,297.78,304.41,297.51,304.41,1075.62978,1505188799999,324391.9445956,924,479.93189,144915.2300152,71060.11442022
2017-09-12 04:00:00,303.01,316.46,302.62,314.15,1060.98838,1505203199999,328154.1847533,1262,412.52738999999997,127649.7838885,70911.78657969
2017-09-12 08:00:00,313.7,313.7,302.32,310.95,782.3312900000001,1505217599999,240995.4057184,672,376.09644,115894.9563934,70279.80276637
2017-09-12 12:00:00,311.25,311.81,300.0,304.21,1403.04238,1505231999999,427646.4170948,1243,515.2457,157296.0095454,69320.35667344
2017-09-12 16:00:00,304.06,305.22,286.01,295.07,698.70823,1505246399999,206524.0128771,927,327.4301,97282.2078454,69521.62461953
2017-09-12 20:00:00,293.82,297.66,291.42,293.96,155.61396000000002,1505260799999,45740.4474127,251,96.37313,28311.0665818,70070.60153339
2017-09-13 00:00:00,293.93,294.5,275.0,275.0,1088.34772,1505275199999,311197.8366725,963,492.04324,141143.1793866,69844.78769802
2017-09-13 04:00:00,276.5,283.74,267.0,277.83,765.54219,1505289599999,210684.31961500001,576,276.83007000000003,77023.7004489,69981.27042145
2017-09-13 08:00:00,278.55,280.63,262.0,263.84,1453.0078,1505303999999,393534.06632720004,858,696.80688,188602.051797,68455.48533364
2017-09-13 12:00:00,263.26,274.21,257.05,266.93,1715.55432,1505318399999,454752.62516219995,1397,1062.55458,282221.23215429997,67129.57089926
2017-09-13 16:00:00,266.93,278.24,264.95,266.1,816.20735,1505332799999,221472.76292610003,449,432.56392999999997,117553.60537610002,67416.0099562
2017-09-13 20:00:00,269.1,282.77,268.01,276.91,612.56898,1505347199999,169439.2869039,284,303.75802999999996,83855.6004345,67083.54240680001
2017-09-14 00:00:00,275.76,283.77,270.0,270.0,730.37941,1505361599999,202004.48913539998,358,366.0145,101757.63507419999,66827.43706285
2017-09-14 04:00:00,270.0,275.0,266.95,270.85,640.59746,1505375999999,173418.2336615,533,216.52752,58724.8179151,66805.28622986
2017-09-14 08:00:00,270.85,273.0,238.34,238.39,3489.3471,1505390399999,902723.0187455,2084,1130.81814,289247.5741418,66481.66474004
2017-09-14 12:00:00,238.43,253.01,229.77,243.48,3489.76076,1505404799999,849654.6354343,2083,1385.59943,339444.6211263,67184.65158786
2017-09-14 16:00:00,241.95,244.99,221.5,234.22,2018.08109,1505419199999,472085.0134708,1562,452.1443,106423.3012513,66885.87070185
2017-09-14 20:00:00,234.22,240.49,215.0,215.21,2233.79094,1505433599999,510882.3901172,1546,904.13493,205333.195918,67291.11800887
2017-09-15 00:00:00,217.0,243.96,212.11,234.0,2143.814,1505447999999,496139.9373649,1514,1078.10786,249040.1649442,66331.51908841
2017-09-15 04:00:00,234.53,235.0,212.11,220.0,1948.0338600000002,1505462399999,435177.9211605,1269,853.04425,193085.38412770003,65847.6555137
2017-09-15 08:00:00,218.93,225.91,192.0,199.28,2766.1525100000003,1505476799999,570805.8244453,1548,1099.61623,228455.3901572,64615.254347899994
2017-09-15 12:00:00,199.28,270.93,195.09,262.28,4298.8798799999995,1505491199999,1041944.5316645,2464,1991.7733,480870.3628333,64051.27794426
2017-09-15 16:00:00,257.03,267.69,235.03,259.01,1888.2960600000001,1505505599999,471486.36859910004,1361,587.06691,148372.2016639,64653.95650669
2017-09-15 20:00:00,259.01,263.4,252.85,253.0,1178.71899,1505519999999,303757.2435007,1042,336.19905,86836.5330764,64252.91009631
2017-09-16 00:00:00,255.99,269.99,250.0,259.0,1978.9084300000002,1505534399999,519054.6437779,1686,836.6214,219839.86562059997,64218.54168281
2017-09-16 04:00:00,258.99,271.81,256.0,263.55,2328.28181,1505548799999,612922.8596035999,1756,987.3761800000001,260458.9081511,63748.13128512
2017-09-16 08:00:00,263.55,268.72,235.51,249.99,2955.2314,1505563199999,744449.0146087,2019,1052.07531,267313.29421210004,62889.14916781
2017-09-16 12:00:00,249.99,258.19,242.3,243.0,1579.13798,1505577599999,392243.62725540006,1498,531.01484,132544.9028341,62828.36992967
2017-09-16 16:00:00,244.0,257.0,243.0,246.62,1024.0793199999998,1505591999999,254464.79001929998,1114,368.72985,91964.75508019999,62785.241685500005
2017-09-16 20:00:00,252.26,256.0,245.75,249.31,496.42117,1505606399999,124017.4371059,786,90.78383000000001,22883.6008064,63644.31507206
2017-09-17 00:00:00,249.32,252.54,244.0,245.02,817.7448400000001,1505620799999,202640.7321384,901,142.61826000000002,35395.4738978,62962.79658972
2017-09-17 04:00:00,245.02,249.97,242.0,242.09,689.05614,1505635199999,168407.0128283,852,165.20452,40689.546848699996,61913.88966503
2017-09-17 08:00:00,242.1,246.0,239.02,242.84,954.31064,1505649599999,231336.4463367,903,343.20288999999997,83473.6969157,61627.43094159
2017-09-17 12:00:00,241.27,254.0,240.05,253.25,959.04645,1505663999999,237938.8220619,947,451.68955,112473.05370050001,61465.54033481
2017-09-17 16:00:00,253.0,264.39,252.01,262.06,760.55003,1505678399999,196745.66805779998,1018,247.08642999999998,64111.310376,61243.42057369
2017-09-17 20:00:00,262.21,263.97,257.0,257.55,433.82527000000005,1505692799999,112635.6135063,656,92.20217,24125.3921221,61101.13737514
2017-09-18 00:00:00,257.53,285.01,257.11,282.0,1231.17685,1505707199999,338493.4420407,1040,839.75914,231586.49862860003,60788.66773554
2017-09-18 04:00:00,283.0,299.0,278.88,289.05,910.52775,1505721599999,262270.2340376,667,598.09209,172195.46258770002,60889.86323019
2017-09-18 08:00:00,291.0,291.0,279.61,288.88,409.25942000000003,1505735999999,117240.6513687,347,155.74402,44714.528797900006,60970.125649300004
2017-09-18 12:00:00,288.88,306.22,285.06,290.87,1369.73879,1505750399999,405332.73599490005,1077,678.29176,200624.3194831,60633.09308341
2017-09-18 16:00:00,290.11,293.87,285.1,288.0,115.94573999999999,1505764799999,33442.6187648,170,35.97027,10418.231958299999,60617.45190845
2017-09-18 20:00:00,289.0,296.0,289.0,294.57,89.32196,1505779199999,26157.951367299996,139,34.8268,10201.480043200001,60397.47132269
